State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Arunachal Pradesh,WEST KAMENG,2008,Kharif     ,Small millets,958.00,1008.00
Arunachal Pradesh,WEST KAMENG,2008,Rabi       ,Wheat,601.00,717.00
Arunachal Pradesh,WEST KAMENG,2008,Whole Year ,Dry chillies,52.00,188.00
Arunachal Pradesh,WEST KAMENG,2008,Whole Year ,Dry ginger,32.00,77.00
Arunachal Pradesh,WEST KAMENG,2008,Whole Year ,Oilseeds total,146.00,166.00
Arunachal Pradesh,WEST KAMENG,2008,Whole Year ,Potato,390.00,1958.00
Arunachal Pradesh,WEST KAMENG,2009,Kharif     ,Maize,2859.00,4653.00
Arunachal Pradesh,WEST KAMENG,2009,Kharif     ,Rice,865.00,798.66
Arunachal Pradesh,WEST KAMENG,2009,Kharif     ,Small millets,1011.00,998.00
Arunachal Pradesh,WEST KAMENG,2009,Rabi       ,Wheat,686.00,785.00
Arunachal Pradesh,WEST KAMENG,2009,Whole Year ,Dry chillies,58.00,215.00
Arunachal Pradesh,WEST KAMENG,2009,Whole Year ,Dry ginger,50.00,80.00
Arunachal Pradesh,WEST KAMENG,2009,Whole Year ,Oilseeds total,865.00,1198.00
Arunachal Pradesh,WEST KAMENG,2009,Whole Year ,Potato,402.00,3256.00
Arunachal Pradesh,WEST KAMENG,2010,Kharif     ,Maize,2860.00,4659.00
Arunachal Pradesh,WEST KAMENG,2010,Kharif     ,Rice,866.00,799.00
Arunachal Pradesh,WEST KAMENG,2010,Kharif     ,Small millets,1010.00,990.00
Arunachal Pradesh,WEST KAMENG,2010,Rabi       ,Wheat,685.00,790.00
Arunachal Pradesh,WEST KAMENG,2010,Whole Year ,Dry chillies,57.00,210.00
Arunachal Pradesh,WEST KAMENG,2010,Whole Year ,Dry ginger,51.00,185.00
Arunachal Pradesh,WEST KAMENG,2010,Whole Year ,Oilseeds total,186.00,213.00
Arunachal Pradesh,WEST KAMENG,2010,Whole Year ,Potato,403.00,3260.00
Arunachal Pradesh,WEST KAMENG,2011,Kharif     ,Maize,2952.00,4932.00
Arunachal Pradesh,WEST KAMENG,2011,Kharif     ,Rice,880.00,870.00
Arunachal Pradesh,WEST KAMENG,2011,Kharif     ,Small millets,1015.00,1087.00
Arunachal Pradesh,WEST KAMENG,2011,Rabi       ,Wheat,685.00,874.00
Arunachal Pradesh,WEST KAMENG,2011,Whole Year ,Dry chillies,64.00,248.00
Arunachal Pradesh,WEST KAMENG,2011,Whole Year ,Dry ginger,53.00,190.00
Arunachal Pradesh,WEST KAMENG,2011,Whole Year ,Oilseeds total,189.00,240.00
Arunachal Pradesh,WEST KAMENG,2011,Whole Year ,Potato,428.00,3639.00
Arunachal Pradesh,WEST KAMENG,2012,Kharif     ,Maize,2861.00,4834.00
Arunachal Pradesh,WEST KAMENG,2012,Kharif     ,Rice,867.00,890.00
Arunachal Pradesh,WEST KAMENG,2012,Kharif     ,Small millets,1010.00,990.00
Arunachal Pradesh,WEST KAMENG,2012,Rabi       ,Wheat,685.00,790.00
Arunachal Pradesh,WEST KAMENG,2012,Whole Year ,Dry ginger,51.00,185.00
Arunachal Pradesh,WEST KAMENG,2012,Whole Year ,Oilseeds total,189.00,214.00
Arunachal Pradesh,WEST KAMENG,2012,Whole Year ,Potato,403.00,3260.00
Arunachal Pradesh,WEST KAMENG,2013,Kharif     ,Maize,2861.00,4864.00
Arunachal Pradesh,WEST KAMENG,2013,Kharif     ,Rice,880.00,891.00
Arunachal Pradesh,WEST KAMENG,2013,Kharif     ,Small millets,1012.00,992.00
Arunachal Pradesh,WEST KAMENG,2013,Rabi       ,Wheat,696.00,805.00
Arunachal Pradesh,WEST KAMENG,2013,Whole Year ,Dry chillies,58.00,220.00
Arunachal Pradesh,WEST KAMENG,2013,Whole Year ,Dry ginger,50.00,186.00
Arunachal Pradesh,WEST KAMENG,2013,Whole Year ,Oilseeds total,195.00,225.00
Arunachal Pradesh,WEST KAMENG,2013,Whole Year ,Potato,404.00,3265.00
Arunachal Pradesh,WEST KAMENG,2014,Kharif     ,Maize,2926.00,5266.00
Arunachal Pradesh,WEST KAMENG,2014,Kharif     ,Rice,880.00,1256.00
Arunachal Pradesh,WEST KAMENG,2014,Kharif     ,Small millets,1229.00,1204.00
Arunachal Pradesh,WEST KAMENG,2014,Rabi       ,Wheat,789.00,1139.00
Arunachal Pradesh,WEST KAMENG,2014,Whole Year ,Dry chillies,69.00,182.00
Arunachal Pradesh,WEST KAMENG,2014,Whole Year ,Dry ginger,137.00,476.00
Arunachal Pradesh,WEST KAMENG,2014,Whole Year ,Oilseeds total,310.00,332.00
Arunachal Pradesh,WEST KAMENG,2014,Whole Year ,Potato,420.00,3344.00
Arunachal Pradesh,WEST SIANG,1997,Kharif     ,Maize,2930.00,3840.00
Arunachal Pradesh,WEST SIANG,1997,Kharif     ,Rice,18750.00,16500.00
Arunachal Pradesh,WEST SIANG,1997,Kharif     ,Sesamum,67.00,45.00
Arunachal Pradesh,WEST SIANG,1997,Kharif     ,Small millets,2380.00,2850.00
Arunachal Pradesh,WEST SIANG,1997,Kharif     ,Soyabean,186.00,219.00
Arunachal Pradesh,WEST SIANG,1997,Kharif     ,Sunflower,37.00,16.00
Arunachal Pradesh,WEST SIANG,1997,Rabi       ,Groundnut,40.00,35.00
Arunachal Pradesh,WEST SIANG,1997,Rabi       ,Rapeseed &Mustard,1250.00,1115.00
Arunachal Pradesh,WEST SIANG,1997,Rabi       ,Sugarcane,83.00,2219.00
Arunachal Pradesh,WEST SIANG,1997,Rabi       ,Wheat,65.00,65.00
Arunachal Pradesh,WEST SIANG,1997,Whole Year ,Oilseeds total,1580.00,1430.00
Arunachal Pradesh,WEST SIANG,1998,Kharif     ,Maize,3165.00,3165.00
Arunachal Pradesh,WEST SIANG,1998,Kharif     ,Rice,19170.00,17714.00
Arunachal Pradesh,WEST SIANG,1998,Kharif     ,Sesamum,60.00,40.00
Arunachal Pradesh,WEST SIANG,1998,Kharif     ,Small millets,2520.00,1538.00
Arunachal Pradesh,WEST SIANG,1998,Kharif     ,Soyabean,200.00,228.00
Arunachal Pradesh,WEST SIANG,1998,Kharif     ,Sunflower,30.00,15.00
Arunachal Pradesh,WEST SIANG,1998,Rabi       ,Groundnut,20.00,12.00
Arunachal Pradesh,WEST SIANG,1998,Rabi       ,Rapeseed &Mustard,1270.00,1135.00
Arunachal Pradesh,WEST SIANG,1998,Rabi       ,Wheat,70.00,53.00
Arunachal Pradesh,WEST SIANG,1998,Whole Year ,Dry chillies,75.00,58.00
Arunachal Pradesh,WEST SIANG,1998,Whole Year ,Dry ginger,56.00,378.00
Arunachal Pradesh,WEST SIANG,1998,Whole Year ,Oilseeds total,1580.00,1430.00
Arunachal Pradesh,WEST SIANG,1998,Whole Year ,Potato,240.00,1270.00
Arunachal Pradesh,WEST SIANG,1998,Whole Year ,Sugarcane,83.00,2219.00
Arunachal Pradesh,WEST SIANG,1998,Whole Year ,Turmeric,35.00,79.00
Arunachal Pradesh,WEST SIANG,1999,Kharif     ,Maize,3305.00,4002.00
Arunachal Pradesh,WEST SIANG,1999,Kharif     ,Rice,19291.00,21816.00
Arunachal Pradesh,WEST SIANG,1999,Kharif     ,Small millets,2526.00,2053.00
Arunachal Pradesh,WEST SIANG,1999,Rabi       ,Wheat,90.00,125.00
Arunachal Pradesh,WEST SIANG,1999,Whole Year ,Dry chillies,150.00,200.00
Arunachal Pradesh,WEST SIANG,1999,Whole Year ,Dry ginger,60.00,400.00
Arunachal Pradesh,WEST SIANG,1999,Whole Year ,Oilseeds total,1735.00,1745.00
Arunachal Pradesh,WEST SIANG,1999,Whole Year ,Potato,240.00,2125.00
Arunachal Pradesh,WEST SIANG,1999,Whole Year ,Pulses total,650.00,625.00
Arunachal Pradesh,WEST SIANG,1999,Whole Year ,Sugarcane,85.00,2485.00
Arunachal Pradesh,WEST SIANG,1999,Whole Year ,Turmeric,40.00,150.00
Arunachal Pradesh,WEST SIANG,2000,Kharif     ,Maize,3305.00,4002.00
Arunachal Pradesh,WEST SIANG,2000,Kharif     ,Rice,19291.00,21816.00
Arunachal Pradesh,WEST SIANG,2000,Kharif     ,Small millets,2526.00,2053.00
Arunachal Pradesh,WEST SIANG,2000,Rabi       ,Wheat,90.00,125.00
Arunachal Pradesh,WEST SIANG,2000,Whole Year ,Dry chillies,150.00,200.00
Arunachal Pradesh,WEST SIANG,2000,Whole Year ,Dry ginger,60.00,400.00
Arunachal Pradesh,WEST SIANG,2000,Whole Year ,Oilseeds total,1735.00,1745.00
Arunachal Pradesh,WEST SIANG,2000,Whole Year ,Potato,240.00,1335.00
Arunachal Pradesh,WEST SIANG,2000,Whole Year ,Pulses total,650.00,625.00
Arunachal Pradesh,WEST SIANG,2000,Whole Year ,Sugarcane,85.00,2485.00
Arunachal Pradesh,WEST SIANG,2000,Whole Year ,Turmeric,40.00,150.00
Arunachal Pradesh,WEST SIANG,2001,Kharif     ,Maize,3545.00,3825.00
Arunachal Pradesh,WEST SIANG,2001,Kharif     ,Rice,19291.00,21872.00
Arunachal Pradesh,WEST SIANG,2001,Kharif     ,Small millets,2538.00,2147.00
Arunachal Pradesh,WEST SIANG,2001,Rabi       ,Wheat,90.00,130.00
Arunachal Pradesh,WEST SIANG,2001,Whole Year ,Dry chillies,240.00,235.00
Arunachal Pradesh,WEST SIANG,2001,Whole Year ,Dry ginger,48.00,387.00
Arunachal Pradesh,WEST SIANG,2001,Whole Year ,Oilseeds total,1628.00,1772.00
Arunachal Pradesh,WEST SIANG,2001,Whole Year ,Potato,240.00,1375.00
Arunachal Pradesh,WEST SIANG,2001,Whole Year ,Pulses total,650.00,645.00
Arunachal Pradesh,WEST SIANG,2001,Whole Year ,Sugarcane,85.00,2505.00
Arunachal Pradesh,WEST SIANG,2001,Whole Year ,Turmeric,88.00,170.00
Arunachal Pradesh,WEST SIANG,2002,Kharif     ,Maize,3334.00,4073.00
Arunachal Pradesh,WEST SIANG,2002,Kharif     ,Rice,19953.00,22135.00
Arunachal Pradesh,WEST SIANG,2002,Kharif     ,Small millets,2553.00,2128.00
Arunachal Pradesh,WEST SIANG,2002,Rabi       ,Wheat,86.00,126.00
Arunachal Pradesh,WEST SIANG,2002,Whole Year ,Dry chillies,154.00,238.00
Arunachal Pradesh,WEST SIANG,2002,Whole Year ,Dry ginger,63.00,424.00
Arunachal Pradesh,WEST SIANG,2002,Whole Year ,Oilseeds total,1745.00,1804.00
Arunachal Pradesh,WEST SIANG,2002,Whole Year ,Potato,254.00,1546.00
Arunachal Pradesh,WEST SIANG,2002,Whole Year ,Pulses total,655.00,643.00
Arunachal Pradesh,WEST SIANG,2002,Whole Year ,Sugarcane,90.00,2559.00
Arunachal Pradesh,WEST SIANG,2002,Whole Year ,Turmeric,42.00,162.00
Arunachal Pradesh,WEST SIANG,2003,Kharif     ,Maize,3335.00,4100.00
Arunachal Pradesh,WEST SIANG,2003,Kharif     ,Rice,19355.00,22345.00
Arunachal Pradesh,WEST SIANG,2003,Kharif     ,Small millets,2554.00,2148.00
Arunachal Pradesh,WEST SIANG,2003,Rabi       ,Wheat,75.00,96.00
Arunachal Pradesh,WEST SIANG,2003,Whole Year ,Dry chillies,154.00,238.00
Arunachal Pradesh,WEST SIANG,2003,Whole Year ,Dry ginger,63.00,420.00
Arunachal Pradesh,WEST SIANG,2003,Whole Year ,Oilseeds total,1745.00,1804.00
Arunachal Pradesh,WEST SIANG,2003,Whole Year ,Potato,254.00,1546.00
Arunachal Pradesh,WEST SIANG,2003,Whole Year ,Pulses total,655.00,643.00
Arunachal Pradesh,WEST SIANG,2003,Whole Year ,Sugarcane,90.00,2559.00
Arunachal Pradesh,WEST SIANG,2003,Whole Year ,Turmeric,42.00,162.00
Arunachal Pradesh,WEST SIANG,2004,Kharif     ,Maize,3299.00,4071.00
Arunachal Pradesh,WEST SIANG,2004,Kharif     ,Rice,23857.00,18436.00
Arunachal Pradesh,WEST SIANG,2004,Kharif     ,Small millets,2576.00,2176.00
Arunachal Pradesh,WEST SIANG,2004,Rabi       ,Wheat,75.00,84.00
Arunachal Pradesh,WEST SIANG,2004,Whole Year ,Dry chillies,220.00,110.00
Arunachal Pradesh,WEST SIANG,2004,Whole Year ,Dry ginger,200.00,600.00
Arunachal Pradesh,WEST SIANG,2004,Whole Year ,Oilseeds total,4400.00,4440.00
Arunachal Pradesh,WEST SIANG,2004,Whole Year ,Potato,350.00,1750.00
Arunachal Pradesh,WEST SIANG,2004,Whole Year ,Sugarcane,81.00,405.00
Arunachal Pradesh,WEST SIANG,2005,Kharif     ,Maize,3457.00,4384.00
Arunachal Pradesh,WEST SIANG,2005,Kharif     ,Rice,24000.00,22900.00
Arunachal Pradesh,WEST SIANG,2005,Kharif     ,Small millets,2622.00,2284.00
Arunachal Pradesh,WEST SIANG,2005,Rabi       ,Wheat,56.00,62.00
Arunachal Pradesh,WEST SIANG,2005,Whole Year ,Dry chillies,162.00,232.00
Arunachal Pradesh,WEST SIANG,2005,Whole Year ,Dry ginger,66.00,449.00
Arunachal Pradesh,WEST SIANG,2005,Whole Year ,Oilseeds total,1751.00,1667.00
Arunachal Pradesh,WEST SIANG,2005,Whole Year ,Potato,259.00,1543.00
Arunachal Pradesh,WEST SIANG,2005,Whole Year ,Sugarcane,92.00,2621.00
Arunachal Pradesh,WEST SIANG,2006,Kharif     ,Maize,3359.00,4184.00
Arunachal Pradesh,WEST SIANG,2006,Kharif     ,Rice,24343.00,21275.00
Arunachal Pradesh,WEST SIANG,2006,Kharif     ,Small millets,2538.00,2166.00
Arunachal Pradesh,WEST SIANG,2006,Rabi       ,Wheat,76.00,95.00
Arunachal Pradesh,WEST SIANG,2006,Whole Year ,Dry chillies,154.00,238.00
Arunachal Pradesh,WEST SIANG,2006,Whole Year ,Dry ginger,177.00,1636.00
Arunachal Pradesh,WEST SIANG,2006,Whole Year ,Oilseeds total,1735.00,1726.00
Arunachal Pradesh,WEST SIANG,2006,Whole Year ,Potato,294.00,1801.00
Arunachal Pradesh,WEST SIANG,2006,Whole Year ,Sugarcane,91.00,2607.00
Arunachal Pradesh,WEST SIANG,2006,Whole Year ,Turmeric,54.00,218.00
Arunachal Pradesh,WEST SIANG,2007,Kharif     ,Maize,3442.00,4319.00
Arunachal Pradesh,WEST SIANG,2007,Kharif     ,Rice,24951.00,21935.00
Arunachal Pradesh,WEST SIANG,2007,Kharif     ,Small millets,2602.00,2203.00
Arunachal Pradesh,WEST SIANG,2007,Rabi       ,Wheat,77.00,96.00
Arunachal Pradesh,WEST SIANG,2007,Whole Year ,Dry chillies,157.00,235.00
Arunachal Pradesh,WEST SIANG,2007,Whole Year ,Dry ginger,273.00,2624.00
Arunachal Pradesh,WEST SIANG,2007,Whole Year ,Oilseeds total,1754.00,1792.00
Arunachal Pradesh,WEST SIANG,2007,Whole Year ,Potato,310.00,2015.00
Arunachal Pradesh,WEST SIANG,2007,Whole Year ,Sugarcane,92.00,2663.00
Arunachal Pradesh,WEST SIANG,2007,Whole Year ,Turmeric,55.00,234.00
Arunachal Pradesh,WEST SIANG,2008,Kharif     ,Maize,3461.00,4370.00
Arunachal Pradesh,WEST SIANG,2008,Kharif     ,Rice,25106.00,22309.00
Arunachal Pradesh,WEST SIANG,2008,Kharif     ,Small millets,2612.00,2234.00
Arunachal Pradesh,WEST SIANG,2008,Rabi       ,Wheat,77.00,96.00
Arunachal Pradesh,WEST SIANG,2008,Whole Year ,Dry chillies,160.00,246.00
Arunachal Pradesh,WEST SIANG,2008,Whole Year ,Dry ginger,290.00,2776.00
Arunachal Pradesh,WEST SIANG,2008,Whole Year ,Oilseeds total,1760.00,1831.00
Arunachal Pradesh,WEST SIANG,2008,Whole Year ,Potato,332.00,2100.00
Arunachal Pradesh,WEST SIANG,2008,Whole Year ,Sugarcane,94.00,2723.00
Arunachal Pradesh,WEST SIANG,2008,Whole Year ,Turmeric,57.00,257.00
Arunachal Pradesh,WEST SIANG,2009,Kharif     ,Maize,4415.00,3476.00
Arunachal Pradesh,WEST SIANG,2009,Kharif     ,Rice,25136.00,22455.33
Arunachal Pradesh,WEST SIANG,2009,Kharif     ,Small millets,2620.00,2281.00
Arunachal Pradesh,WEST SIANG,2009,Rabi       ,Wheat,77.00,96.00
Arunachal Pradesh,WEST SIANG,2009,Whole Year ,Dry chillies,163.00,260.00
Arunachal Pradesh,WEST SIANG,2009,Whole Year ,Dry ginger,295.00,2832.00
Arunachal Pradesh,WEST SIANG,2009,Whole Year ,Oilseeds total,25136.00,33683.00
Arunachal Pradesh,WEST SIANG,2009,Whole Year ,Potato,345.00,2195.00
Arunachal Pradesh,WEST SIANG,2009,Whole Year ,Sugarcane,95.00,2754.00
Arunachal Pradesh,WEST SIANG,2009,Whole Year ,Turmeric,58.00,263.00
Arunachal Pradesh,WEST SIANG,2010,Kharif     ,Maize,3480.00,4443.00
Arunachal Pradesh,WEST SIANG,2010,Kharif     ,Rice,25148.00,22569.00
Arunachal Pradesh,WEST SIANG,2010,Kharif     ,Small millets,2622.00,2297.00
Arunachal Pradesh,WEST SIANG,2010,Rabi       ,Wheat,77.00,97.00
Arunachal Pradesh,WEST SIANG,2010,Whole Year ,Dry chillies,166.00,264.00
Arunachal Pradesh,WEST SIANG,2010,Whole Year ,Dry ginger,298.00,2867.00
Arunachal Pradesh,WEST SIANG,2010,Whole Year ,Oilseeds total,1764.00,1863.00
Arunachal Pradesh,WEST SIANG,2010,Whole Year ,Potato,363.00,2317.00
Arunachal Pradesh,WEST SIANG,2010,Whole Year ,Sugarcane,96.00,2785.00
Arunachal Pradesh,WEST SIANG,2010,Whole Year ,Turmeric,59.00,269.00
Arunachal Pradesh,WEST SIANG,2011,Kharif     ,Maize,3591.00,4703.00
Arunachal Pradesh,WEST SIANG,2011,Kharif     ,Rice,25547.00,24596.00
Arunachal Pradesh,WEST SIANG,2011,Kharif     ,Small millets,2563.00,2522.00
Arunachal Pradesh,WEST SIANG,2011,Rabi       ,Wheat,77.00,107.00
Arunachal Pradesh,WEST SIANG,2011,Whole Year ,Dry chillies,187.00,311.00
Arunachal Pradesh,WEST SIANG,2011,Whole Year ,Dry ginger,307.00,2960.00
Arunachal Pradesh,WEST SIANG,2011,Whole Year ,Oilseeds total,1799.00,2102.00
Arunachal Pradesh,WEST SIANG,2011,Whole Year ,Potato,385.00,2589.00
Arunachal Pradesh,WEST SIANG,2011,Whole Year ,Sugarcane,96.00,2805.00
Arunachal Pradesh,WEST SIANG,2011,Whole Year ,Turmeric,60.00,277.00
Arunachal Pradesh,WEST SIANG,2012,Kharif     ,Maize,3319.00,4446.00
Arunachal Pradesh,WEST SIANG,2012,Kharif     ,Rice,25528.00,24632.00
Arunachal Pradesh,WEST SIANG,2012,Kharif     ,Small millets,2449.00,2006.00
Arunachal Pradesh,WEST SIANG,2012,Whole Year ,Dry chillies,188.00,305.00
Arunachal Pradesh,WEST SIANG,2012,Whole Year ,Dry ginger,317.00,3132.00
Arunachal Pradesh,WEST SIANG,2012,Whole Year ,Oilseeds total,1747.00,1939.00
Arunachal Pradesh,WEST SIANG,2012,Whole Year ,Potato,395.00,2621.00
Arunachal Pradesh,WEST SIANG,2012,Whole Year ,Sugarcane,160.00,1520.00
Arunachal Pradesh,WEST SIANG,2012,Whole Year ,Turmeric,64.00,306.00
Arunachal Pradesh,WEST SIANG,2013,Kharif     ,Maize,3334.00,4487.00
Arunachal Pradesh,WEST SIANG,2013,Kharif     ,Rice,25561.00,24801.00
Arunachal Pradesh,WEST SIANG,2013,Kharif     ,Small millets,2454.00,2026.00
Arunachal Pradesh,WEST SIANG,2013,Whole Year ,Dry chillies,190.00,309.00
Arunachal Pradesh,WEST SIANG,2013,Whole Year ,Dry ginger,230.00,1462.00
Arunachal Pradesh,WEST SIANG,2013,Whole Year ,Oilseeds total,1755.00,1958.00
Arunachal Pradesh,WEST SIANG,2013,Whole Year ,Potato,405.00,2695.00
Arunachal Pradesh,WEST SIANG,2013,Whole Year ,Sugarcane,98.00,2898.00
Arunachal Pradesh,WEST SIANG,2013,Whole Year ,Turmeric,66.00,317.00
Arunachal Pradesh,WEST SIANG,2014,Kharif     ,Maize,3399.00,4689.00
Arunachal Pradesh,WEST SIANG,2014,Kharif     ,Rice,24811.00,25220.00
Arunachal Pradesh,WEST SIANG,2014,Kharif     ,Small millets,2671.00,2238.00
Arunachal Pradesh,WEST SIANG,2014,Whole Year ,Dry chillies,201.00,271.00
Arunachal Pradesh,WEST SIANG,2014,Whole Year ,Dry ginger,317.00,1952.00
Arunachal Pradesh,WEST SIANG,2014,Whole Year ,Oilseeds total,1870.00,2665.00
Arunachal Pradesh,WEST SIANG,2014,Whole Year ,Potato,414.00,2774.00
Arunachal Pradesh,WEST SIANG,2014,Whole Year ,Sugarcane,123.00,3415.00
Arunachal Pradesh,WEST SIANG,2014,Whole Year ,Turmeric,75.00,371.00
Assam,BAKSA,2005,Autumn     ,Rice,17083.00,15415.00
Assam,BAKSA,2005,Kharif     ,Arhar/Tur,191.00,115.00
Assam,BAKSA,2005,Kharif     ,Castor seed,22.00,11.00
Assam,BAKSA,2005,Kharif     ,Cotton(lint),8.00,4.00
Assam,BAKSA,2005,Kharif     ,Jute,382.00,3540.00
Assam,BAKSA,2005,Kharif     ,Maize,179.00,134.00
Assam,BAKSA,2005,Kharif     ,Mesta,98.00,381.00
Assam,BAKSA,2005,Kharif     ,Niger seed,518.00,269.00
Assam,BAKSA,2005,Kharif     ,Sesamum,509.00,266.00
Assam,BAKSA,2005,Kharif     ,Small millets,247.00,110.00
Assam,BAKSA,2005,Rabi       ,Gram,58.00,26.00
Assam,BAKSA,2005,Rabi       ,Linseed,728.00,422.00
Assam,BAKSA,2005,Rabi       ,Masoor,1973.00,1026.00
Assam,BAKSA,2005,Rabi       ,Moong(Green Gram),295.00,126.00
Assam,BAKSA,2005,Rabi       ,Other  Rabi pulses,5239.00,3217.00
Assam,BAKSA,2005,Rabi       ,Peas & beans (Pulses),1268.00,989.00
Assam,BAKSA,2005,Rabi       ,Rapeseed &Mustard,9254.00,4072.00
Assam,BAKSA,2005,Rabi       ,Urad,1322.00,733.00
Assam,BAKSA,2005,Rabi       ,Wheat,2159.00,2457.00
Assam,BAKSA,2005,Summer     ,Rice,12650.00,17027.00
Assam,BAKSA,2005,Whole Year ,Banana,1191.00,17437.00
Assam,BAKSA,2005,Whole Year ,Dry chillies,601.00,443.00
Assam,BAKSA,2005,Whole Year ,Onion,279.00,279.00
Assam,BAKSA,2005,Whole Year ,Potato,3501.00,17666.00
Assam,BAKSA,2005,Whole Year ,Sugarcane,219.00,8110.00
Assam,BAKSA,2005,Whole Year ,Sweet potato,137.00,771.00
Assam,BAKSA,2005,Whole Year ,Tapioca,92.00,649.00
Assam,BAKSA,2005,Whole Year ,Tobacco,10.00,4.00
Assam,BAKSA,2005,Whole Year ,Turmeric,572.00,529.00
Assam,BAKSA,2005,Winter     ,Rice,66229.00,93287.00
Assam,BAKSA,2006,Autumn     ,Rice,26235.00,23208.00
Assam,BAKSA,2006,Kharif     ,Arhar/Tur,188.00,113.00
Assam,BAKSA,2006,Kharif     ,Castor seed,41.00,21.00
Assam,BAKSA,2006,Kharif     ,Cotton(lint),7.00,3.00
Assam,BAKSA,2006,Kharif     ,Jute,1478.00,14320.00
Assam,BAKSA,2006,Kharif     ,Maize,210.00,158.00
Assam,BAKSA,2006,Kharif     ,Mesta,150.00,583.00
Assam,BAKSA,2006,Kharif     ,Niger seed,550.00,286.00
Assam,BAKSA,2006,Kharif     ,Sesamum,471.00,246.00
Assam,BAKSA,2006,Kharif     ,Small millets,278.00,124.00
Assam,BAKSA,2006,Rabi       ,Gram,118.00,53.00
Assam,BAKSA,2006,Rabi       ,Linseed,768.00,445.00
Assam,BAKSA,2006,Rabi       ,Masoor,1890.00,983.00
Assam,BAKSA,2006,Rabi       ,Moong(Green Gram),322.00,137.00
Assam,BAKSA,2006,Rabi       ,Other  Rabi pulses,617.00,443.00
Assam,BAKSA,2006,Rabi       ,Peas & beans (Pulses),1174.00,916.00
Assam,BAKSA,2006,Rabi       ,Rapeseed &Mustard,10758.00,5228.00
Assam,BAKSA,2006,Rabi       ,Urad,1380.00,709.00
Assam,BAKSA,2006,Rabi       ,Wheat,2853.00,3230.00
Assam,BAKSA,2006,Summer     ,Rice,12737.00,25691.00
Assam,BAKSA,2006,Whole Year ,Arecanut,4136.00,3174.00
Assam,BAKSA,2006,Whole Year ,Banana,2131.00,31200.00
Assam,BAKSA,2006,Whole Year ,Coconut ,1456.00,11113000.00
Assam,BAKSA,2006,Whole Year ,Dry chillies,681.00,502.00
Assam,BAKSA,2006,Whole Year ,Onion,252.00,252.00
Assam,BAKSA,2006,Whole Year ,Potato,4763.00,30926.00
Assam,BAKSA,2006,Whole Year ,Sugarcane,340.00,13476.00
Assam,BAKSA,2006,Whole Year ,Sweet potato,299.00,1683.00
Assam,BAKSA,2006,Whole Year ,Tapioca,197.00,1389.00
Assam,BAKSA,2006,Whole Year ,Tobacco,9.00,4.00
Assam,BAKSA,2006,Whole Year ,Turmeric,576.00,533.00
Assam,BAKSA,2006,Winter     ,Rice,52195.00,67915.00
Assam,BAKSA,2007,Autumn     ,Rice,21551.00,20266.00
Assam,BAKSA,2007,Kharif     ,Arhar/Tur,165.00,99.00
Assam,BAKSA,2007,Kharif     ,Castor seed,27.00,14.00
Assam,BAKSA,2007,Kharif     ,Cotton(lint),6.00,3.00
Assam,BAKSA,2007,Kharif     ,Jute,1364.00,9533.00
Assam,BAKSA,2007,Kharif     ,Maize,205.00,154.00
Assam,BAKSA,2007,Kharif     ,Mesta,231.00,898.00
Assam,BAKSA,2007,Kharif     ,Niger seed,523.00,272.00
Assam,BAKSA,2007,Kharif     ,Sesamum,459.00,240.00
Assam,BAKSA,2007,Kharif     ,Small millets,284.00,127.00
Assam,BAKSA,2007,Rabi       ,Gram,97.00,44.00
Assam,BAKSA,2007,Rabi       ,Linseed,735.00,426.00
Assam,BAKSA,2007,Rabi       ,Masoor,1912.00,205.00
Assam,BAKSA,2007,Rabi       ,Moong(Green Gram),325.00,138.00
Assam,BAKSA,2007,Rabi       ,Other  Rabi pulses,519.00,373.00
Assam,BAKSA,2007,Rabi       ,Peas & beans (Pulses),1118.00,872.00
Assam,BAKSA,2007,Rabi       ,Rapeseed &Mustard,10587.00,6892.00
Assam,BAKSA,2007,Rabi       ,Urad,1401.00,656.00
Assam,BAKSA,2007,Rabi       ,Wheat,2419.00,3320.00
Assam,BAKSA,2007,Summer     ,Rice,7124.00,14341.00
Assam,BAKSA,2007,Whole Year ,Arecanut,2768.00,2338.00
Assam,BAKSA,2007,Whole Year ,Banana,2157.00,31581.00
Assam,BAKSA,2007,Whole Year ,Black pepper,46.00,68.00
Assam,BAKSA,2007,Whole Year ,Coconut ,1288.00,10001000.00
Assam,BAKSA,2007,Whole Year ,Dry chillies,688.00,311.00
Assam,BAKSA,2007,Whole Year ,Dry ginger,529.00,3662.00
Assam,BAKSA,2007,Whole Year ,Onion,250.00,250.00
Assam,BAKSA,2007,Whole Year ,Potato,4535.00,34763.00
Assam,BAKSA,2007,Whole Year ,Sugarcane,273.00,10394.00
Assam,BAKSA,2007,Whole Year ,Sweet potato,295.00,1661.00
Assam,BAKSA,2007,Whole Year ,Tapioca,142.00,1001.00
Assam,BAKSA,2007,Whole Year ,Tobacco,8.00,3.00
Assam,BAKSA,2007,Whole Year ,Turmeric,580.00,137.00
Assam,BAKSA,2007,Winter     ,Rice,58558.00,73246.00
Assam,BAKSA,2008,Autumn     ,Rice,13587.00,18640.00
Assam,BAKSA,2008,Kharif     ,Arhar/Tur,196.00,118.00
Assam,BAKSA,2008,Kharif     ,Castor seed,32.00,16.00
